,Total unsigned flux,Mean gradient of total field,Mean current helicity (Bz contribution),Mean photospheric magnetic free energy,Fraction of Area with Shear > 45 deg,Total unsigned current helicity,Mean gradient of horizontal field,"Mean characteristic twist parameter, alpha",Mean angle of field from radial,Mean gradient of vertical field,Mean vertical current density,Total unsigned vertical current,Sum of the modulus of the net current per polarity,Total photospheric magnetic free energy density,Mean shear angle,Area of strong field pixels in the active region,Sum of flux near polarity inversion line,Absolute value of the net current helicity,target
0,-0.5590207737462585,1.098693701380186,1.0420205802433555,1.2250495520883502,1.4260257452687901,0.054585245864824265,1.7363643192144331,1.0378582811832302,1.5398884832283255,1.101024218339476,0.5940868419574237,-0.06957735676825066,-0.25526538775557156,0.03308547950680336,1.4407881289988183,-0.36618700796690873,0.2470771883915876,0.265194171796067,1.0
1,-0.5630533540698363,0.0,-0.1793174991556317,0.2079185764519596,0.6082288217564873,-0.592357732762498,0.0,-0.19148205093267115,0.4414380042485967,-0.2960386831206244,0.7450478323110942,-0.5446540456483335,-0.5769690760548084,-0.26725476031812345,0.5000390408621385,-0.35203236944411825,-0.5185570620564184,-0.5487235335831657,1.0
2,0.8997230481091077,-0.20828691952929312,0.3097967504730261,-0.012661288241093952,-0.54802478814964,0.6607426384446812,-0.5758865730752891,0.32267951309361886,-0.7399448040887038,-0.2317945722819949,-0.8038442976569129,0.6616631408973697,0.5912999416770498,0.503024060541849,-0.5445357860528376,0.49869784677465984,0.33858725816625046,0.10968048580377397,1.0
3,-0.5056277335454947,1.2547108996587824,0.417363511265891,-1.3797851247467137,-1.7356028317852186,-0.655862076422338,-0.735172617725864,0.7530854672789244,-1.5864991795488743,0.5971592498613041,0.0,-0.6033411020537411,0.030150719177043324,-0.6330580290618126,-1.55367801957522,-0.34412007511213855,-1.0249127814762151,-0.1857333259540743,1.0
4,-0.6575155675011776,1.2693622609184476,1.6161214419475471,0.4608338536669604,0.6015055286633374,-0.15232699554670795,1.3863905888330377,2.080080414818306,0.7625063645417354,0.9708673184586181,1.880201030093581,-0.27549426078890304,0.9868467787967339,-0.19858861684640472,0.56184007584922,-0.09181694272835403,0.20437248916341258,0.6653704366257197,1.0
5,-0.5611524343159314,1.2363373006736889,1.690082975810372,0.4514487601883103,0.5518448410434755,0.0,1.1237069125425858,2.062742368247673,0.5884600410469218,1.1594279554655031,-0.23218044493154083,-0.17015981744062714,1.054775564939679,-0.15478153349008286,0.49495762242986746,-0.0687443900928911,0.13268960117326103,0.8139654532698344,1.0
6,-0.8172528194412724,1.5901082776840896,0.6735138949291479,0.07273755731520756,0.0660869150633542,-0.595447418059796,1.081078778019143,0.8847442509847814,0.33978701759208185,1.1565456931138283,1.436463966578802,-0.6660095797748699,0.0,-0.4401135015179103,-0.010574843764455855,-0.1326259555006249,-0.4682265236803537,-0.19374422829976523,1.0
7,0.03473303042957939,-2.5503664142972773,-1.1492359050568695,1.0272843607890667,0.46390722342738266,-0.2350964357661699,-1.129808267674759,-0.9426392917306994,0.2752014516798327,-1.7948151059911157,0.38872260143777543,-0.4822917661594452,0.6379411234836954,0.26427386712368633,0.5535999378509422,-0.18487149964081256,-0.31570974072258406,0.5066850970002124,1.0
8,0.6280180461813814,-0.37333252420573737,-1.73591621379874,1.813848560785965,0.7214551895297714,1.0910349698900301,0.2656123267538945,-1.394855021539467,0.5030484193318746,0.27836586396430707,-0.3075586469626893,0.7035455992831959,2.2201077350386274,1.1825831263495048,0.8097308939640676,0.31160942350742643,0.7763104252550508,1.918844479608312,1.0
9,0.6434599907086502,-0.34268346038146485,-1.7825359252563169,1.8100434360719562,0.7769223575482632,1.1433522552706674,0.30921667809848435,-1.4220266436972404,0.5112300841115456,0.36688165776440157,-0.2429768437948321,0.7503899887651894,2.347277688301894,1.1885872040003809,0.8485968781892765,0.32533524635970235,0.7778355930846277,2.0004157822148976,1.0
10,0.7461577284227893,0.13542609596771504,-1.666487223558,1.4122691749528014,1.1923913102818113,1.348186499640103,0.6804231243398384,-1.589849838172506,0.8560996510364528,0.3454922371546093,-0.5277421257061419,1.1934627708677814,2.7961522131037455,1.2882548930049245,1.0526776292799485,0.8341139600531751,0.8342668027790039,2.2226738570847,1.0
11,0.4544971070433394,0.683228613984492,-1.562229431193327,0.7855070007056971,0.7313873270537439,0.7405408184134405,0.5304924908919277,-1.5811367697925667,0.49226349757685456,0.5075815699316458,0.9949753383913353,0.7600903937917161,2.496228323867471,0.7110957880378138,0.5748869610131592,0.8978979691045459,0.5063557194197968,1.735529584313211,1.0
12,0.7928969726328472,-0.8268911508765604,-0.784545473879667,-0.3795572265508357,-0.8112264325349056,0.17255157666752166,-1.2467102320071772,-0.9369738728519124,-0.9147349152907593,-1.0851717754052699,-0.5248619842996466,0.2558829394511846,1.3322156365498394,0.30142917574380607,-0.917264694841589,0.40800473585379915,0.0,0.7421168148870088,1.0
13,0.43391694911693657,-1.8514568839375753,-0.20362954089308322,-0.865628437761076,-1.374455031202011,-0.3215259349767361,-1.8753125134244335,-0.2600682591388742,-1.444683656701248,-2.203186171817772,-0.37189517166135794,-0.2159316688131831,-0.28367190123042,-0.1041572268543938,-1.4737486809919285,-0.22354534844734256,-0.7885117678916711,-0.40867538935674547,1.0
14,-0.17975594054812824,0.3022932212331995,0.4005859266481523,0.08968005126751462,0.631760347582514,-0.09562314976666843,0.4588219059393461,0.459686862043716,0.5567250988712293,0.09822446698468065,-0.5306188316740444,0.11636180119191034,0.04136670683534509,0.0,0.6365506603669354,-0.033748691615828504,0.2013221535042575,-0.07547747806855053,1.0
15,0.8424443325708054,1.185255527633234,-1.0903241912613173,0.9762454831147007,0.0,1.8861474998772552,0.9964733201863565,-0.9733524105428709,-0.011280780226515803,1.561200157487011,-0.979517582442862,1.5049339167839337,1.0831901427737847,1.0176946220176644,0.04587010152374413,0.7462479881131711,0.8190151244832258,1.1805200409323386,1.0
16,1.8511908778583408,0.08830415029473809,0.4282172579879321,0.5283307765453215,0.784868067567441,1.8649822855291982,0.10608222789803279,0.5223436518501321,0.7603989660378805,-0.33616280901629675,1.5480341587952957,2.3258181684209025,1.5228597775092305,2.0475547740938635,0.8176963606957358,2.806048937137628,0.6558221667184128,1.003916111661299,1.0
17,3.205549862068275,-1.4595131711046958,0.22350657410404073,-0.4101759288719487,-0.9333917240797647,1.6408326743762798,-1.556170964310949,0.262176460652567,-1.0963430804758747,-1.5578628010798095,-0.5332028145811573,1.6897898422111048,1.155824290534738,1.4316068925506444,-1.0790460708744365,1.660910043558735,0.46822652368035506,0.544955031317431,1.0
18,1.7358097020694434,-0.4058823051663989,-0.17398454847925413,-0.7913525354660031,-1.4024942194427634,0.8335276816326339,-1.1897642507735702,-0.1966126946010551,-1.4203865915979839,-0.7650131073416893,-0.09920267251397824,0.8720520025561648,-0.5522531973931513,0.3467181192896067,-1.3954673700082922,1.172598223406199,-0.038129195739441735,-0.3775067600692566,1.0
19,-0.7919509352881967,1.5145547715126266,-0.6846483775877044,-0.5715596797849792,0.2924632495520457,-0.3653083997543716,1.56861772878058,-0.9880100759398209,0.7886628989131067,1.0208518155573865,1.869642920358893,-0.3470607803379211,-0.20674098605382166,-0.5061446430562317,0.43727665644192487,-0.388491963256754,-0.0030503356591550677,-0.21399888349298313,1.0
20,-0.7342988041963762,1.5147131646073264,-0.656894224275699,-0.5436459631112557,-0.3743651835958784,-0.6553221548833702,0.5714122459783624,-0.7987698525617594,-0.22363217064433288,0.759855374712378,2.020653783803859,-0.6413929867823767,-0.34743986201376986,-0.524960025520878,-0.3162839635005514,-0.20505863620195156,-0.7000520337761647,-0.259127802295128,1.0
21,-0.37717201399911143,-0.7042156990321204,-0.21881456834154558,-1.5500946236434041,-2.0272256697006203,-0.8426082241850487,-1.9962006964432046,-0.31714013094713656,-2.3296670637022965,-1.212598110952964,-0.9921432931251396,-0.8018735066113835,-0.5401914888590362,-0.6659179551712724,-2.2341760825996353,-0.6046972335678569,-1.8454530737890191,-0.48965581181713563,1.0
22,-0.4300197367386093,1.1301347306779534,-0.5119575882864721,-0.4126510215678666,0.003208844430821937,-0.11405975436765947,0.6813179897592233,-0.7467714335605554,0.3126387662777198,0.8001311986265591,1.9689715194668085,0.0009473007809936323,-0.42494204103946226,-0.2582501817058821,0.1518932104349152,0.161314253562355,0.1997969856746793,-0.17706350271808055,1.0
23,0.009946851999746114,0.22903641493487298,0.36775169142611597,0.20109005114053455,-0.02070468668458844,-0.16027645806225246,-0.46419109845565776,0.42349317822680455,-0.06805657521271535,-0.25136361666967716,1.1613903530963865,-0.0010283532542337292,0.07941857799888338,0.193195455698447,0.0,0.13701497374920593,-0.20132215350425614,-0.02901997421041483,1.0
24,0.5929285211914401,-0.10485622869079246,-0.65761515828914,0.14494023917148408,-0.39308344277567236,0.39136239337290335,-0.4721635358283626,-0.6900605960048308,-0.49821379923479625,-0.21981042881977125,0.9946500971273132,0.4808561805136197,0.750448151531879,0.4525270121581839,-0.33606029469641713,0.49548624196286295,-0.0488053705464865,0.35683789192506943,1.0
25,0.7071782978470199,-0.25825994090685367,-0.5679287995705088,0.013399191766362464,-0.5115814835424493,0.3788886107098763,-0.7044217878597163,-0.6107769862634115,-0.5806502701208722,-0.4215687934369537,1.195216096103365,0.46409042013746593,0.7001902966069438,0.46572188590277724,-0.4431820886740246,0.49194983781630763,-0.08235906279719496,0.2628628810374416,1.0
26,0.4140713161207293,0.677447266027976,0.3565078043217116,0.6443144130103541,0.6597231347653898,0.8488871684922924,0.6856296140526248,0.3825212114984905,0.5491632571809276,0.4312016176122849,-0.2689261922790318,0.895550465423023,-0.1500496925271974,0.665102118280654,0.5976846761417265,0.8765875332382752,0.3355369225070954,0.08195925421772379,1.0
27,-0.08881637023751662,1.0172796507048574,0.4243597191543805,0.4219172048992033,0.6440609179006643,0.2347977146282274,0.8266929447084458,0.4741507290243264,0.7498619735186075,0.6468403509230538,1.3425588588383792,0.32624492918955117,-0.2995302717011027,0.21093061680729328,0.6338039477008435,0.7112013766393444,-0.06863255233099648,0.0,1.0
28,2.8987145709398217,-0.7848377842339536,0.3252872846759316,0.2472492086955462,-0.25250549628252617,2.2183026869953526,-0.7844715671938145,0.3190057456319845,-0.35615034715142296,-0.8332772156708113,0.48317429930465866,2.472579431425228,1.006951610441981,2.060800909974217,-0.08995483981452937,2.0915028554532547,0.7061527050944761,0.8294226391548519,1.0
29,1.9950462394491022,-0.20408950251976765,0.6750326557033475,1.4047205826382048,1.1088085529646905,2.181922512681237,0.12934872880204937,0.6612136339709798,0.9881219690720489,-0.5653785149836366,1.1207925906108265,2.666241370351297,1.8351647623079148,2.9173591596869852,1.1405724345949084,2.8002877101424226,0.5414345795000848,1.7521231699945474,1.0
30,-0.6923401251210116,1.4539694127902274,0.07833048687484485,-0.49054025091341247,-0.11230955507876346,-0.5446807757382529,0.7314304532447973,0.12471050062492184,0.24123514638241175,0.7088089914840459,0.7220228120814977,-0.4967787700223175,-0.583270835190341,-0.4617978975656977,-0.0922895455807084,-0.24417213434773918,-0.7092030407536312,-0.5105872933596317,1.0
31,-0.980665003440504,2.572462251007799,0.5771770876556029,-0.5754264616124098,-0.4904183905106008,-0.8124451231334247,1.2071734507507006,0.7681038958816762,-0.09359328649471824,2.05657003692867,1.5590983441737287,-0.8260172935099761,-0.3054072695140465,-0.6477166930930296,-0.4890521901977687,-0.47407189993373877,-0.3599396077803373,-0.35023316495759693,1.0
32,-0.738731719835312,-1.636200668241522,-0.43801050406743824,-0.43087950674296366,-1.104224489492088,-0.9435619511511228,-1.7819211042013186,-0.569518794181734,-1.225514212300373,-2.243082750685682,-0.4493994363278739,-1.003596789438457,-0.5876250131635548,-0.5097019789672886,-1.0661365213438017,-0.7958584403804977,-7.08135423272927,-0.40274629504128623,1.0
33,-0.30076450026558893,0.46947713268808033,0.08908050579681322,-0.034479318437201256,0.9437822679509974,-0.17712713377393927,0.6613868963274617,0.1329294508048789,1.0272947883201686,-0.05392864558000595,0.6212501441305927,0.0,-0.6150656084079472,-0.04132061346128876,0.9242688121401241,0.14876018773014804,-0.3675654469282256,-0.4305630224085396,1.0
34,0.0,-1.3522018494460672,0.08471568125444806,-1.3829657509833542,-1.7346096180328214,-0.5455300525009801,-1.8751498106209092,0.19718026646653117,-1.7679833801161153,-1.4817103957882114,-0.3677533950474928,-0.51975151754191,-0.5842273065999528,-0.49932460035939774,-1.950990006725499,0.040580168789237425,-0.015251678295776694,-0.39846569664884873,1.0
35,0.223585927639374,-0.8059832623762807,-0.3590220423413857,-0.6280946285089372,-1.032560297203734,-0.08955543707314843,-1.1308658358976686,-0.4105165446873914,-1.2209275214390416,-0.8990383066945321,-1.3993625328735524,-0.20669112399941456,-0.39104934396195706,-0.1670081936455116,-1.207180216747652,-0.16530973420330364,-0.11133725155917149,-0.24657488185595552,1.0
36,1.5588195747663247,-0.09368951551450673,0.08007837771487687,0.0,-0.14944046920684426,1.0921587994138438,-0.4167632312282397,0.08744238754595353,-0.21644222280765257,-0.3553526083577054,-0.985847081891666,1.47666686674145,-0.34009246269626764,1.0317519811964178,-0.09750829964628369,1.4648859333660063,0.17386913257185782,-0.2110397079729462,1.0
37,-0.03743423624617394,-1.3693875002209175,0.0,-1.7920142354955961,-2.473713451932113,-0.594498084216884,-1.912815509636852,0.05027645908650977,-2.5940835936271087,-1.9060856025675839,-0.3761490738830892,-0.5609548800321518,-0.6397340225551194,-0.7037522307795318,-2.5596615335315964,-0.7243179459641109,-1.108797012102989,-0.524643078655491,1.0
38,3.8146786959348096,-0.03429210500235078,-0.2211172222914195,2.1539029555835874,1.2939283161999589,3.9715231474283796,0.28155720149930424,-0.22227268911137846,0.9765932596097852,0.05893468019080839,0.7004714173131289,4.528227754825385,-0.23821618023457924,5.799476626281767,1.2755733621333543,4.779451972519469,1.0493154667494597,0.027808371486398167,1.0
39,0.4061296018100098,-0.25049867926659874,1.2465454829927882,-0.6028533072940804,-1.2516021301362612,0.6636616950013742,-0.6676509542631583,1.44169027126395,-1.3020003815285064,-0.15010518931481287,-0.022416710671864737,0.3635622758794483,1.377290796592163,-0.07929675703026348,-1.2400034331074568,-0.025817077678450793,0.25165269188032086,1.3548631075833903,1.0
40,0.388725975780684,-0.13376296847337463,1.0031866464957175,-0.78198087442992,-1.028358239020515,0.5577805193618559,-0.7166244981240605,1.4764867091560627,-1.0776244231769307,-0.24832965629949352,0.08193242654928397,0.5397830171523627,1.2820549379530977,-0.07251708326534044,-0.9286635524058726,0.03567774568952222,0.26232886668736566,1.2119679953798472,1.0
41,2.837445192992806,-1.0476911248870813,0.04281635878824218,-0.20932325761808618,-1.1338680999482513,1.4842066079543892,-1.601646397896072,0.05119720484917555,-1.3405533776872578,-1.1477472080402982,0.40415358465790424,1.5315067449899404,-0.07977264177198416,1.4256797081034083,-1.1823224671195147,1.7798853193728987,0.4529748453845784,-0.20210965873317352,1.0
42,-0.6105655800127179,0.8249904337401713,0.601199620458523,-0.5101505160410795,-0.22179227101608873,-0.5724062543001597,0.25780259218471385,0.7095160596781858,-0.18210402365661024,0.5717498317610205,0.2578452443295338,-0.5644643395505684,-0.17127623814340687,-0.46935162958059506,-0.19913666829170626,-0.5603887997687368,-0.044229867057753225,-0.1357293475215014,1.0
43,0.88704883966698,1.2272296977284909,0.39982061158592386,-0.06747380146082854,-0.14493280679211856,1.2331967461310163,0.3741350967047963,0.5357973276451508,0.0,0.8614930471135148,3.3453128821712568,1.5687768110704476,0.6586972481432363,0.7025837103948854,-0.1273101320733871,2.7951690386204686,0.5460100829888181,0.4373300922040578,1.0
44,2.343582549075312,0.8281582956341523,0.31881745666840833,-0.2742182503100629,-0.480639055102382,2.254861707298204,-0.15822847642766458,0.4566568305804129,-0.5595762850823272,0.4943838423213496,1.1500917286498422,2.80682801091504,1.4299368539085449,1.3914494169497473,-0.4683145095687709,2.8221572323925,0.8022382783578709,0.7795881657339149,1.0
45,-0.2540671739703955,-1.083329571194375,-0.14875289012623216,-0.32640373009009094,-0.45290547109313606,-0.42710548927308895,-0.7579510102193062,-0.1642025521739145,-0.5261058382564011,-1.2236720663041316,-0.4487952137574336,-0.48646230991272643,-0.4953399803801116,-0.24666698950957924,-0.40417876881551035,-0.46617609568721724,-0.573463103921215,-0.5544664111252786,1.0
46,-0.7349248809431609,0.6078335009077289,0.06551107253848958,-0.195458995053345,0.5038649766969017,-0.6120481927547894,0.44539892464856684,0.10911203200683166,0.6018482197772916,0.31424244534172313,0.4903817310090324,-0.5232432468318055,-0.5252822934729231,-0.4033764919255913,0.5056698018276287,-0.4366128761338752,-0.1936963143563678,-0.5226639285900528,1.0
47,-0.17241338322235394,-0.256121634128416,0.91198101094418,-0.6543473465878823,-1.0155228612972278,-0.3073787339001851,-1.0261665818295944,1.1296677737418628,-1.084318512542116,-0.45160500110176727,-1.0468247545854374,-0.3596503683168186,0.7613304283237767,-0.3100228883379319,-0.9407490881366797,-0.37076655188816554,-0.215048663970456,0.4607922119484411,1.0
48,-0.17970325472852783,-0.28439480153220215,0.9870804542555643,-0.5907180863528575,-0.8958024036044233,-0.2810255357761739,-0.9579127557510287,1.2677856011699236,-0.9612216469934338,-0.5247234460231818,-0.5789597765893613,-0.3274404531698426,0.7895979276057157,-0.2745858865084835,-0.7937999605007312,-0.3552856554629624,-0.2104731604817227,0.5671733185116413,1.0
49,-0.39756604100079473,0.5733830028106782,1.8965828352308418,-0.025478040489600177,-0.17312479714862447,0.08054546618115346,0.016351631754221416,2.4982846580828215,-0.1359891858075572,0.23444928760590494,0.9096695480706842,-0.029578524088660355,1.5283254930000583,-0.1383968733478308,-0.018128303596210177,-0.12721343798317838,0.3355369225070954,1.3796251636494037,1.0
50,-0.041031100995975796,-0.3443465878758053,0.8872963748203974,-0.49033502080730973,-1.3008808124667393,-0.05398877032401283,-1.2112410208388165,1.1968233972747218,-1.4495182767983263,-0.6829444793282347,0.5570301281855811,-0.22228612642876694,0.4812848006393335,-0.14968171991401108,-1.357837406482825,-0.2952955534860334,-0.24555202056200937,0.6038675724390058,1.0
51,0.47480575994318835,-1.531027653361331,-0.36136856128134004,0.33174367652034065,0.1693047442547892,0.12797445565885407,-0.8768867595957823,-0.3576339712329007,0.024297065103264265,-1.6105778625117428,0.3038291229799647,0.03825339018294072,-0.0018394419448510778,0.44773015780445297,0.10863248594395773,0.126994626729375,-0.036604027909864875,-0.18262732567043724,1.0
52,0.4958520143174434,-1.1165921210811824,-0.6912663144440877,1.7172340660943264,1.5952540884657027,0.44075047147856805,-0.11665791012713198,-0.643587193673094,1.1857215699628831,-1.0791797036741586,-0.05802254395523226,0.5640559814301817,0.5099451494222292,1.294421727936838,1.4870702374224762,0.4294624676443471,0.4422986705775336,0.39090362447481314,1.0
53,0.5049505092512149,-1.1420934093277348,-0.6497194600746464,1.702711613843811,1.6232932767064552,0.4854769530562071,-0.12316602226811546,-0.6089151662328696,1.204440227261827,-1.0851717754052699,-0.10537953187220049,0.598379170957574,0.48773091180556943,1.3099336502177779,1.5148120353500112,0.42426406416775103,0.45450001321415523,0.33230502573394427,1.0
54,0.17690590690536329,-0.8692613037085647,-0.9659545589740793,2.323583331719403,2.0345601712567847,0.24906865779428214,0.26894773422614837,-0.8722620066920868,1.6795966075720967,-0.9603243061722319,-1.172134272673587,0.3454664669320004,0.6894259130670438,1.2469517086697939,1.940964505494261,0.3826308295499323,0.1677684612535477,0.6210699437255133,1.0
55,0.17651326295053102,-0.2494691241510554,-0.5290943497641641,0.7691062085355926,0.9404206214044224,0.09037474504857403,-0.1791357866805749,-0.5595128328704094,0.732878820869897,-0.4641959366380272,-0.6257218413127699,0.27016337208017416,-0.10267542206236376,0.5964967204398108,0.9274275317061309,0.3416721722469079,0.20284732133383437,0.043518621191604386,1.0
56,-0.1792675391547519,0.7832538532869631,-0.044011034694552816,-0.6644243209607116,-0.9421778457355862,-0.168688986678362,-0.029286504634426298,-0.043352841258563216,-0.8831239377329413,0.7404380283432056,-1.2942741248062448,-0.1462898640714186,-0.3848497717787262,-0.3495046008341744,-0.8208550802617426,-0.08952103387474146,0.24097651707327744,-0.5885166256105767,1.0
57,-0.1854913880920762,0.37776753085731146,-0.041865262591555145,-0.7915716384226258,-1.405703063873585,-0.27190197351295464,-0.4280710760731984,-0.038328990004218196,-1.310058081690303,0.3978280535402701,-0.1269328812866652,-0.29843436217344044,-0.6088520196002931,-0.3919167133211304,-1.3490479259513288,-0.2509389295347392,0.20894799265214586,-0.5862271142562279,1.0
58,-1.15212842672434,2.2654964334809766,0.26510864675511275,-1.3117453990662669,-1.829728935089325,-1.0967899437870305,0.2373833903423779,0.330564262647916,-1.5258804814085862,2.0976043509353977,1.9571662862912207,-1.1928267340986056,-0.5591277948479184,-0.8083254883122188,-1.6403368041904383,-1.034471320020519,-1.3070688299480901,-0.5480097026186711,1.0
59,-0.5714496277876192,-0.2844739980795521,0.013053188930549093,-0.012592144192471264,-0.3917082237338915,-0.7036347402189337,-0.30734559585795246,0.0,-0.442057827337966,-0.5194898643846156,0.2031305538856052,-0.7666654942511201,-0.6252753560395071,-0.3880214317800764,-0.35171655689314396,-0.6726699149422143,-0.26232886668736427,-0.5630837116816105,1.0
60,-0.14778410854724308,1.0473743386976826,-0.07056431939576549,0.13903657056138086,0.5699518917602558,0.12446617407440652,0.800823198948036,-0.07379193182049766,0.7827125972551642,0.5671230421964916,1.7296204257165175,0.3351615455425581,-0.399715650035115,0.1251665005742236,0.5791443656456023,0.6884021760907377,-0.15709228644650292,-0.6135615879284047,1.0
